"ecli","voorzitter_id","voorzitter_naam","voorzitter_start_date","experience_voorzitter_days","single_panel","single_judge","panel","griffier_naam","griffier_start_date","griffier_first_ecli","experience_griffier_days","griffier_no_of_cases","issued","id","institution","institution_cat","procedure_level","beroep","hoger_beroep","procedure_type","url","outcome","outcome_binary","gegrond","ongegrond","hand_checked",,"relative_experience","complexity_ecli_references","complexity_verdict_length","complexity_law_references","complexity_index","gender"
"ECLI:NL:RBDHA:2020:124","aac8a98e-5ad8-407d-8304-b3edfec6671f","O.P.G. Vos",2002-12-31 23:00:00,6217,"single",1,0,"T. Pourjalili",2018-10-18 00:00:00,"ECLI:NL:RBDHA:2018:13785",448,19,2020-01-09 00:00:00,"c0bb0946-426b-4d40-97d8-2cebfb5593e9","http://standaarden.overheid.nl/owms/terms/Rechtbank_Den_Haag","RBDHA","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2020:124&keyword=griffier","gegrond","gegrond",1,0,0,2131.0000,5769,0,14183,8,22.183,"male"
"ECLI:NL:RBAMS:2020:3120","7a966dfb-b505-48ed-880d-d4bdd0690cfa","M.J.M. Langeveld",2001-12-31 23:00:00,6748,"single",1,0,"L.A. Super",2020-06-23 00:00:00,"ECLI:NL:RBAMS:2020:3114",0,9,2020-06-23 00:00:00,"3a64c1b1-ea0b-433c-b6fe-b640394f514d","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:3120&keyword=griffier","ongegrond","ongegrond",0,1,0,2128.0000,6748,1,11928,2,14.928,"male"
"ECLI:NL:RBAMS:2020:547","c8ee2d89-1e3e-4c26-9b3c-cd84e58ee9ad","F.P. Lauwaars",2016-12-31 23:00:00,1122,"single",1,0,"L.C. Trommel",2017-09-04 00:00:00,"ECLI:NL:RBAMS:2017:10082",876,119,2020-01-28 00:00:00,"a35c7cb9-bf97-4f1c-8e42-a6be9bcd20bd","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:547&keyword=griffier","ongegrond","ongegrond",0,1,0,2127.0000,246,2,32568,0,34.568,"female"
"ECLI:NL:RBDHA:2020:1761","06f8897b-7b65-434e-90ec-fb6a07c43d85","L.H. Waller",1993-04-30 22:00:00,9799,"single",1,0,"M. Journée",2017-11-27 00:00:00,"ECLI:NL:RBDHA:2017:14012",823,43,2020-02-28 00:00:00,"bc39305f-bee1-4a0d-8ade-7af0fd0ab18e","http://standaarden.overheid.nl/owms/terms/Rechtbank_Den_Haag","RBDHA","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2020:1761&keyword=griffier","gegrond","gegrond",1,0,0,2126.0000,8976,3,11615,0,14.615,"female"
"ECLI:NL:RBMNE:2020:1555","fe99be6c-10e0-4152-84ff-1b2f8ad11d62","M. Eversteijn",2017-03-31 22:00:00,1111,"single",1,0,"R.G. Kamphof",2018-07-25 00:00:00,"ECLI:NL:RBMNE:2018:3657",631,31,2020-04-16 00:00:00,"a03013f4-487e-4285-aed7-863153361108","http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland","RBMNE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:1555&keyword=griffier","gegrond","gegrond",1,0,0,2126.0000,480,1,13278,3,17.278,"female"
"ECLI:NL:RBGEL:2020:666","4a93b1cc-706e-4d29-9066-d719d2d83c92","J.J.W.P. van Gastel",2007-01-31 23:00:00,4752,"single",1,0,"W.C. Knoester",2007-01-26 00:00:00,"ECLI:NL:RBZUT:2007:AZ7212",4758,47,2020-02-05 00:00:00,"652af5b7-2992-47ec-b4ed-a04685acafe6","http://standaarden.overheid.nl/owms/terms/Rechtbank_Gelderland","RBGEL","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorzieningbodemzaak","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2020:666&keyword=griffier","ongegrond","ongegrond",0,1,0,2124.0000,-6,0,13858,2,15.858,"male"
"ECLI:NL:CBB:2020:570","58e58426-c76d-4a47-85a2-25de9b1cbeed","H.L. van der Beek",1995-05-07 22:00:00,9234,"single",1,0,"E. van Kampen",2016-09-27 00:00:00,"ECLI:NL:CBB:2016:300",1421,59,2020-08-18 00:00:00,"7cacd8f3-d386-49a6-96a8-411dd67fa604","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:570&keyword=griffier","ongegrond","ongegrond",0,1,0,2123.0000,7813,0,7070,2,9.07,"male"
"ECLI:NL:RBZWB:2020:2520","223bb6f8-1c99-43c2-b296-0ed16fe2e3ce","S.A.M.L. van de Sande",1996-03-31 22:00:00,8837,"single",1,0,"W.J. Steenbergen",2001-01-10 00:00:00,"ECLI:NL:RBMID:2001:AB2118",7092,100,2020-06-11 00:00:00,"a631a04b-983b-4189-afb8-1f4f62a8512c","http://standaarden.overheid.nl/owms/terms/Rechtbank_Zeeland-West-Brabant","RBZWB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2020:2520&keyword=griffier","ongegrond","ongegrond",0,1,0,2123.0000,1745,0,9262,2,11.262,"female"
"ECLI:NL:RBMNE:2020:3078","28b35bc3-4ed2-46d0-932a-99862486ad60","R.C. Moed",2014-03-31 22:00:00,2289,"single",1,0,"P.W. Hogenbirk",2019-06-11 00:00:00,"ECLI:NL:RBMNE:2019:2622",392,124,2020-07-07 00:00:00,"dfcca308-4db1-4301-9692-c610a6756247","http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland","RBMNE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:3078&keyword=griffier","niet_ontvankelijk","ongegrond",0,1,0,2118.0000,1897,0,2821,3,5.821,"female"
"ECLI:NL:RVS:2020:2710","a7e646af-f0c0-472e-a6f0-74f93c473831","F.C.M.A. Michiels",2010-11-01 00:00:00,3664,"panel",0,1,"A.J. Kuipers",1999-11-19 00:00:00,"ECLI:NL:RVS:1999:AA4030",7664,618,2020-11-12 00:00:00,"af02ae1e-c846-4dd8-a7b5-42913533aa3c","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:2710&keyword=griffier","ongegrond","ongegrond",0,1,0,2118.0000,-4000,2,14129,1,17.129,"male"
"ECLI:NL:CBB:2020:328","a26002a1-e295-40f6-b9b2-847d4db43d8d","A. Venekamp",2003-12-31 23:00:00,5962,"single",1,0,"M.A.A. Traousis",2019-11-26 00:00:00,"ECLI:NL:CBB:2019:639",154,73,2020-04-28 00:00:00,"f3472fa6-6c89-4e53-8b77-8e7b9c9ac608","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:328&keyword=griffier","gegrond","gegrond",1,0,0,2117.0000,5808,4,8210,3,15.21,"male"
"ECLI:NL:RVS:2020:2681","4e65d25e-243f-48a3-8a70-db97b279221b","B.P.M. van Ravels",2014-09-01 00:00:00,2263,"single",1,0,"R.J.R. Hazen",2005-11-02 00:00:00,"ECLI:NL:RVS:2005:3",5488,768,2020-11-11 00:00:00,"9eee6b62-a0f9-4a2b-841d-26f3e18e56fb","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:2681&keyword=griffier","gegrond","gegrond",1,0,0,2117.0000,-3225,1,15934,8,24.934,"male"
"ECLI:NL:CBB:2020:934","ebc5b797-97ac-4687-971e-7be33a542a71","R.C. Stam",1983-12-31 22:59:59,13491,"single",1,0,"K. Naganathar",2018-06-20 00:00:00,"ECLI:NL:RBDHA:2018:9350",902,49,2020-12-08 00:00:00,"ecfd114f-ce4c-4139-84d6-721a21120ff3","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:934&keyword=griffier","gegrond","gegrond",1,0,0,2115.0000,12589,0,8289,4,12.289,"male"
"ECLI:NL:RBNHO:2020:5854","841ea42c-0b64-4872-8ab2-bfb3ae8f35a3","R.H.M. Bruin",1991-03-31 22:00:00,10714,"single",1,0,"J. Poggemeier",2005-11-01 00:00:00,"ECLI:NL:RBHAA:2005:BG0269",5386,121,2020-07-31 00:00:00,"f9da302f-ce82-4660-919d-3e1dd33a5c25","http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland","RBNHO","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorzieningbodemzaak","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2020:5854&keyword=griffier","gegrond","gegrond",1,0,0,2113.0000,5328,1,24845,4,29.845,"male"
"ECLI:NL:RBAMS:2020:3473","06f8897b-7b65-434e-90ec-fb6a07c43d85","L.H. Waller",1993-04-30 22:00:00,9938,"single",1,0,"R.E. Toonen",2007-03-07 00:00:00,"ECLI:NL:RBAMS:2007:BA4545",4880,201,2020-07-16 00:00:00,"3c9d6bfa-0388-4dd8-9ba6-938d6ebd88c0","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorzieningbodemzaak","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:3473&keyword=griffier","ongegrond","ongegrond",0,1,0,2111.0000,5058,0,10196,4,14.196,"female"
"ECLI:NL:RBNHO:2020:5870","a80e1c54-19fb-44e7-b8e0-f663cc29d2be","L. Boonstra",2004-12-11 23:00:00,5702,"single",1,0,"M.H. Boomsma",2017-12-28 00:00:00,"ECLI:NL:RBNHO:2017:11219",938,47,2020-07-23 00:00:00,"7f78275f-fd88-4909-9937-d062433dbcac","http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland","RBNHO","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2020:5870&keyword=griffier","ongegrond","ongegrond",0,1,0,2111.0000,4764,1,17218,2,20.218,"female"
"ECLI:NL:RBDHA:2020:13685","7d5b3adf-06c0-402f-8677-1bdad1f8344d","A.K. Mireku",2011-03-31 22:00:00,3531,"single",1,0,"G.J. Tingen",2020-03-13 00:00:00,"ECLI:NL:RBDHA:2020:8764",262,17,2020-11-30 00:00:00,"140ebe15-7beb-408b-a933-5ba480b4927b","http://standaarden.overheid.nl/owms/terms/Rechtbank_Den_Haag","RBDHA","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2020:13685&keyword=griffier","niet_ontvankelijk","ongegrond",0,1,1,2111.0000,3269,1,4361,5,10.361,"female"
"ECLI:NL:RBAMS:2020:894","b012bc0b-3953-4bf6-9cb0-047b41b4cd31","T.L. Fernig-Rocour",2008-09-23 22:00:00,4163,"single",1,0,"T. Rijs",2018-03-22 00:00:00,"ECLI:NL:RBAMS:2018:5395",697,60,2020-02-17 00:00:00,"d9f94595-95fd-4c8b-ab82-4d9c160d799a","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:894&keyword=griffier","gegrond","gegrond",1,0,0,2109.0000,3466,4,10159,3,17.159,"female"
"ECLI:NL:CBB:2020:446","ebc5b797-97ac-4687-971e-7be33a542a71","R.C. Stam",1983-12-31 22:59:59,13344,"single",1,0,"E.D.H. Nanninga",2019-05-14 00:00:00,"ECLI:NL:CBB:2019:198",427,83,2020-07-14 00:00:00,"09d6da29-30b2-4661-8571-da491e913822","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:446&keyword=griffier","ongegrond","ongegrond",0,1,0,2105.0000,12917,8,11452,8,27.452,"male"
"ECLI:NL:RBMNE:2020:2439","c8a5baa5-b149-43db-aa95-7d427ff53d54","R.C. Stijnen",2002-10-15 22:00:00,6414,"single",1,0,"L.J.N. van der Linden",2019-10-31 00:00:00,"ECLI:NL:RBMNE:2019:6643",190,24,2020-05-08 00:00:00,"55fa3f6a-7ebb-4ba9-b023-c94461444c8a","http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland","RBMNE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:2439&keyword=griffier","niet_ontvankelijk","ongegrond",0,1,0,2098.0000,6224,0,2602,3,5.602,"female"
"ECLI:NL:RVS:2020:2103","a7e646af-f0c0-472e-a6f0-74f93c473831","F.C.M.A. Michiels",2010-11-01 00:00:00,3593,"panel",0,1,"L.S. Kors",2015-02-25 00:00:00,"ECLI:NL:RVS:2015:540",2016,202,2020-09-02 00:00:00,"3493f6fe-1398-4dd1-8b65-01339ba599ea","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:2103&keyword=griffier","ongegrond","ongegrond",0,1,0,2095.0000,1577,2,4353,0,6.353,"male"
"ECLI:NL:RBNHO:2020:2260","a80e1c54-19fb-44e7-b8e0-f663cc29d2be","L. Boonstra",2004-12-11 23:00:00,5588,"single",1,0,"I.M. Wijnker-Duiven",2014-03-20 00:00:00,"ECLI:NL:RBNHO:2014:2442",2203,45,2020-03-31 00:00:00,"2e1c4430-08a5-437d-b1f7-cabea985b9b1","http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland","RBNHO","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2020:2260&keyword=griffier","niet_ontvankelijk","ongegrond",0,1,0,2091.0000,3385,1,3994,0,4.994,"female"
"ECLI:NL:RBNHO:2020:5210","402eb0d4-813f-430e-94c8-dda3994a899a","W.B. Klaus",2009-05-31 22:00:00,4062,"single",1,0,"N. Joacim",2012-06-08 00:00:00,"ECLI:NL:RBHAA:2012:BX8631",2959,174,2020-07-15 00:00:00,"1b3286ec-d305-4426-b578-5cacee59464a","http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland","RBNHO","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorzieningbodemzaak","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2020:5210&keyword=griffier","ongegrond","ongegrond",0,1,0,2090.0000,1103,0,7056,8,15.056,"male"
"ECLI:NL:RBMNE:2020:2551","4d79b1de-e796-4c16-ad93-9cf9636a693f","V.E. van der Does",2009-03-31 22:00:00,4019,"single",1,0,"N.J.R. Kalaykhan",2020-03-06 00:00:00,"ECLI:NL:RBMNE:2020:2558",27,23,2020-04-02 00:00:00,"09539847-4048-4c3c-b8cd-ab0d603ae145","http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland","RBMNE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:2551&keyword=griffier","ongegrond","ongegrond",0,1,0,2082.0000,3992,0,3760,5,8.76,"female"
"ECLI:NL:RVS:2020:1337","827bb29f-0ae9-4fc2-9c4b-e30f2461804a","C.H.M. van Altena",1983-11-30 22:59:59,13334,"panel",0,1,"R.J.R. Hazen",2005-11-02 00:00:00,"ECLI:NL:RVS:2005:3",5327,768,2020-06-03 00:00:00,"ecd0914d-5233-49a3-9170-0f7367b6055f","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegMeervoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1337&keyword=griffier","gegrond","gegrond",1,0,0,2081.0000,8007,3,18496,8,29.496,"female"
"ECLI:NL:RBMNE:2020:4922","fe99be6c-10e0-4152-84ff-1b2f8ad11d62","M. Eversteijn",2017-03-31 22:00:00,1321,"single",1,0,"S. Westerhof",2017-04-11 00:00:00,"ECLI:NL:RBMNE:2017:1969",1311,44,2020-11-12 00:00:00,"1e4bd71d-edc5-4604-9362-a6077e44eeef","http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland","RBMNE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:4922&keyword=griffier","ongegrond","ongegrond",0,1,0,2081.0000,10,4,15972,1,20.972,"female"
"ECLI:NL:RVS:2020:1729","7043b727-cb69-4c07-ab9b-3b7b42772b18","B.J. Schueler",2000-12-20 23:00:00,7153,"single",1,0,"B. Montagne",2003-09-24 00:00:00,"ECLI:NL:RVS:2003:AL1517",6146,822,2020-07-22 00:00:00,"4bd343aa-6564-4673-ad86-54390f5544fd","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1729&keyword=griffier","ongegrond","ongegrond",0,1,0,2080.0000,1007,2,16099,3,21.099,"male"
"ECLI:NL:RVS:2020:445","a7e646af-f0c0-472e-a6f0-74f93c473831","F.C.M.A. Michiels",2010-11-01 00:00:00,3390,"panel",0,1,"M.J. van der Zijpp",2001-04-26 00:00:00,"ECLI:NL:RVS:2001:AB1368",6866,812,2020-02-12 00:00:00,"da5a6af9-b8c9-43b9-9372-e6f9c2079cd6","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#hogerBeroep","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:445&keyword=griffier","ongegrond","ongegrond",0,1,0,2080.0000,-3476,2,8482,0,10.482,"male"
"ECLI:NL:RVS:2020:1759","d65d3e01-11da-47b1-b616-f534303c8b53","R.J.J.M. Pans",2013-03-01 23:00:00,2699,"single",1,0,"M. Scheele",2015-02-25 00:00:00,"ECLI:NL:RVS:2015:537",1974,127,2020-07-22 00:00:00,"28a387a2-0d29-4845-ac76-eff7b9f65632","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#hogerBeroep","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1759&keyword=griffier","ongegrond","ongegrond",0,1,0,2076.0000,725,1,13577,1,15.577,"male"
"ECLI:NL:CBB:2020:185","f8717b41-ab63-4ea1-baae-04d19987648c","I.M. Ludwig",1994-02-13 22:59:59,9535,"single",1,0,"E.D.H. Nanninga",2019-05-14 00:00:00,"ECLI:NL:CBB:2019:198",315,83,2020-03-24 00:00:00,"54ddf22b-35bb-4c22-8881-2cf11a32aeac","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:185&keyword=griffier","ongegrond","ongegrond",0,1,0,2074.0000,9220,4,11540,4,19.54,"female"
"ECLI:NL:RBMNE:2020:1848","eb72c8b8-260a-4238-bc34-39eef14d4ff3","M.C. Verra",2007-01-31 23:00:00,4851,"single",1,0,"L. Ruizendaal-van der Veen",2016-12-05 00:00:00,"ECLI:NL:RBGEL:2016:6561",1256,106,2020-05-14 00:00:00,"d25f7dd6-7f35-4cf5-8d18-54a44ecdc85d","http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland","RBMNE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:1848&keyword=griffier","ongegrond","ongegrond",0,1,0,2068.0000,3595,6,15990,0,21.99,"female"
"ECLI:NL:RVS:2020:2855","7043b727-cb69-4c07-ab9b-3b7b42772b18","B.J. Schueler",2000-12-20 23:00:00,7286,"single",1,0,"P. Klein",2001-08-15 00:00:00,"ECLI:NL:RVS:2001:AB7701",7049,1413,2020-12-02 00:00:00,"1d6a6b9c-6b7a-41ef-a3cc-8ffeeea2f859","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#hogerBeroep","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:2855&keyword=griffier","ongegrond","ongegrond",0,1,0,2068.0000,237,1,11961,2,14.961,"male"
"ECLI:NL:RVS:2020:1823","a7e646af-f0c0-472e-a6f0-74f93c473831","F.C.M.A. Michiels",2010-11-01 00:00:00,3558,"panel",0,1,"L.S. Kors",2015-02-25 00:00:00,"ECLI:NL:RVS:2015:540",1981,202,2020-07-29 00:00:00,"6f33cef6-da27-4b9d-8eb0-7087c988fdfe","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1823&keyword=griffier","gegrond","gegrond",1,0,0,2067.0000,1577,0,4464,0,4.464,"male"
"ECLI:NL:RBZWB:2020:3728","c1d4bd67-537d-4c21-baab-150fe883f257","J.L. Sierkstra",2000-08-14 22:00:00,7301,"single",1,0,"A.J.M. van Hees",2009-11-13 00:00:00,"ECLI:NL:RBBRE:2009:BK6102",3924,152,2020-08-11 00:00:00,"aae645b4-c09f-4e44-ae72-10e13fee8a11","http://standaarden.overheid.nl/owms/terms/Rechtbank_Zeeland-West-Brabant","RBZWB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2020:3728&keyword=griffier","ongegrond","ongegrond",0,1,0,2061.0000,3377,0,3643,1,4.643,"male"
"ECLI:NL:CBB:2020:302","3e44ba7f-d631-41d9-a079-8e23564d5e16","R.W.L. Koopmans",1985-08-14 22:00:00,12668,"single",1,0,"A. Bohlmeijer",2019-04-02 00:00:00,"ECLI:NL:CBB:2019:131",385,32,2020-04-21 00:00:00,"43af0630-72d1-47ed-a7a5-6ff9db25ca23","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:302&keyword=griffier","ongegrond","ongegrond",0,1,0,2060.0000,12283,1,4155,1,6.155,"male"
"ECLI:NL:RBLIM:2020:3010","a17003d9-a8ff-4fae-86fb-6595ef405f11","F.A.G.M. Vluggen",2000-05-03 22:00:00,7291,"panel",0,1,"B. van Dael",2015-05-13 00:00:00,"ECLI:NL:RBLIM:2015:4038",1804,64,2020-04-20 00:00:00,"4b3a5e1f-0888-4a78-b60e-3b892d27a1c9","http://standaarden.overheid.nl/owms/terms/Rechtbank_Limburg","RBLIM","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegMeervoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2020:3010&keyword=griffier","gegrond","gegrond",1,0,0,2059.0000,5487,1,17733,0,18.733,"male"
"ECLI:NL:RVS:2020:757","10c20c5e-c468-4fb8-a13d-d0dcae21c7a0","J.Th. Drop",1997-01-01 00:00:00,8475,"single",1,0,"B. Ley-Nell",2017-02-22 00:00:00,"ECLI:NL:RVS:2017:476",1118,155,2020-03-16 00:00:00,"75fca084-6ce5-4508-aa6b-c1339e5986b7","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,,"https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:757&keyword=griffier","gegrond","gegrond",1,0,0,2059.0000,7357,0,3423,3,6.423,"male"
"ECLI:NL:RBLIM:2020:6453","0a6de6cf-9ec4-42a8-b548-80bdf1f629be","A. Snijders",2017-09-30 22:00:00,1065,"single",1,0,"E.W. Seylhouwer",1999-11-10 00:00:00,"ECLI:NL:RBMAA:1999:AA8247",7600,140,2020-08-31 00:00:00,"7bdba585-208d-4077-bea1-b57794ed4f7e","http://standaarden.overheid.nl/owms/terms/Rechtbank_Limburg","RBLIM","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2020:6453&keyword=griffier","gegrond","gegrond",1,0,0,2056.0000,-6535,4,19974,4,27.974,"male"
"ECLI:NL:RBDHA:2020:8781","eb48c690-44b4-4694-ba19-b5aa3c494e18","H.B. van Gijn",2000-03-31 22:00:00,7417,"single",1,0,"M.A. Knikkink",2014-01-10 00:00:00,"ECLI:NL:RBDHA:2014:3679",2385,26,2020-07-22 00:00:00,"1d6e0912-7a81-4c8c-a1b2-06702e420659","http://standaarden.overheid.nl/owms/terms/Rechtbank_Den_Haag","RBDHA","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2020:8781&keyword=griffier","gegrond","gegrond",1,0,0,2052.0000,5032,2,12738,8,22.738,"female"
